event_type,job_id,timestamp,previous_data,new_data
closed,greenhouse_scaleai_4588236005,2025-10-06T09:31:10.364059,"{""job_id"": ""greenhouse_scaleai_4588236005"", ""source"": ""greenhouse"", ""company_name"": ""Scale AI"", ""external_id"": ""4588236005"", ""title"": ""Enablement Program Lead, AI Upskilling & Transformation"", ""job_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4588236005"", ""source_url"": ""https://boards.greenhouse.io/scaleai"", ""first_seen"": ""2025-08-24T18:11:26.064182"", ""last_seen"": ""2025-09-28T09:24:06.248442"", ""team"": null, ""location"": ""Doha, Qatar"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4588236005"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4384440005, ""location"": {""name"": ""Doha, Qatar ""}, ""metadata"": [{""id"": 7904378005, ""name"": ""Domain"", ""value"": null, ""value_type"": ""multi_select""}, {""id"": 9832886005, ""name"": ""External Department"", ""value"": ""Operations"", ""value_type"": ""single_select""}], ""id"": 4588236005, ""updated_at"": ""2025-09-26T20:25:14-04:00"", ""requisition_id"": ""734"", ""title"": ""Enablement Program Lead, AI Upskilling & Transformation"", ""company_name"": ""Scale AI"", ""first_published"": ""2025-07-28T11:56:18-04:00""}}",
closed,greenhouse_anthropic_4930182008,2025-10-06T09:31:10.364192,"{""job_id"": ""greenhouse_anthropic_4930182008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4930182008"", ""title"": ""Real Estate Design & Construction Manager"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4930182008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-23T09:29:09.007453"", ""last_seen"": ""2025-10-01T09:29:28.933658"", ""team"": null, ""location"": ""San Francisco, CA | New York City, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4930182008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4343387008, ""location"": {""name"": ""San Francisco, CA | New York City, NY""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""On-Site"", ""value_type"": ""single_select""}], ""id"": 4930182008, ""updated_at"": ""2025-09-24T14:02:58-04:00"", ""requisition_id"": ""10280"", ""title"": ""Real Estate Design & Construction Manager"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-09-22T19:37:13-04:00""}}",
closed,greenhouse_anthropic_4817903008,2025-10-06T09:31:10.364311,"{""job_id"": ""greenhouse_anthropic_4817903008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4817903008"", ""title"": ""Strategic Partner Development, Product Partnerships"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4817903008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-27T09:23:34.770536"", ""last_seen"": ""2025-10-02T09:27:40.912022"", ""team"": null, ""location"": ""San Francisco, CA | New York City, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4817903008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4299686008, ""location"": {""name"": ""San Francisco, CA | New York City, NY""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""On-Site"", ""value_type"": ""single_select""}], ""id"": 4817903008, ""updated_at"": ""2025-09-26T14:15:28-04:00"", ""requisition_id"": ""4060"", ""title"": ""Strategic Partner Development, Product Partnerships"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-07-25T11:10:01-04:00""}}",
closed,greenhouse_anthropic_4552119008,2025-10-06T09:31:10.364444,"{""job_id"": ""greenhouse_anthropic_4552119008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4552119008"", ""title"": ""Regulatory Operations Specialist"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4552119008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-10T17:57:20.475991"", ""last_seen"": ""2025-09-28T09:24:06.249551"", ""team"": null, ""location"": ""San Francisco, CA | New York City, NY | Seattle, WA"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4552119008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4188319008, ""location"": {""name"": ""San Francisco, CA | New York City, NY | Seattle, WA""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""Hybrid (Travel-Required)"", ""value_type"": ""single_select""}], ""id"": 4552119008, ""updated_at"": ""2025-09-25T14:34:35-04:00"", ""requisition_id"": ""3578"", ""title"": ""Regulatory Operations Specialist"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-02-20T18:19:57-05:00""}}",
closed,ashby_openai_4ca21861-d0b0-4825-a520-bee49ece3e79,2025-10-06T09:31:10.364579,"{""job_id"": ""ashby_openai_4ca21861-d0b0-4825-a520-bee49ece3e79"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""4ca21861-d0b0-4825-a520-bee49ece3e79"", ""title"": ""National Security Associate, Global Affairs"", ""job_url"": ""https://jobs.ashbyhq.com/openai/4ca21861-d0b0-4825-a520-bee49ece3e79"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-13T09:23:35.735812"", ""last_seen"": ""2025-09-17T09:28:33.164095"", ""team"": ""Global Affairs"", ""location"": ""Washington, DC"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""4ca21861-d0b0-4825-a520-bee49ece3e79"", ""title"": ""National Security Associate, Global Affairs"", ""updatedAt"": ""2025-09-12T15:53:17.300Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""c2624889-2192-4a0f-bb65-00d692022a4e"", ""departmentName"": ""Global Affairs"", ""locationId"": ""6252b4ed-714d-469a-a970-7a13101bac9d"", ""locationName"": ""Washington, DC"", ""workplaceType"": ""Hybrid"", ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""f7f96941-2d61-4f8e-a015-55142efbe30b"", ""jobRequisitionId"": null, ""teamId"": ""c2624889-2192-4a0f-bb65-00d692022a4e"", ""teamName"": ""Global Affairs"", ""publishedDate"": ""2025-09-12"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$190K  $280K  Offers Equity"", ""userRoles"": []}}",
closed,ashby_openai_d4dcd344-40cf-44d6-a7dd-172118eb0842,2025-10-06T09:31:10.364697,"{""job_id"": ""ashby_openai_d4dcd344-40cf-44d6-a7dd-172118eb0842"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""d4dcd344-40cf-44d6-a7dd-172118eb0842"", ""title"": ""Software Engineer, Observability"", ""job_url"": ""https://jobs.ashbyhq.com/openai/d4dcd344-40cf-44d6-a7dd-172118eb0842"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.443534"", ""last_seen"": ""2025-09-26T09:28:46.529197"", ""team"": ""Applied AI Infrastructure"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""d4dcd344-40cf-44d6-a7dd-172118eb0842"", ""title"": ""Software Engineer, Observability"", ""updatedAt"": ""2025-08-04T18:08:49.927Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""e1e973fe-6f0a-475f-9361-a9b6c095d869"", ""departmentName"": ""Applied AI"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""263545ee-d3aa-4fd6-8942-831f7f9249a9"", ""jobRequisitionId"": null, ""teamId"": ""ab2b9da4-24a4-47df-8bed-1ed5a39c7036"", ""teamName"": ""Applied AI Infrastructure"", ""publishedDate"": ""2024-10-03"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$255K  $405K  Offers Equity"", ""userRoles"": []}}",
closed,greenhouse_perplexity_4705832007,2025-10-06T09:31:10.364811,"{""job_id"": ""greenhouse_perplexity_4705832007"", ""source"": ""greenhouse"", ""company_name"": ""Perplexity AI"", ""external_id"": ""4705832007"", ""title"": ""AI Software Engineer - Evaluation Platform"", ""job_url"": ""https://job-boards.greenhouse.io/perplexityai/jobs/4705832007"", ""source_url"": ""https://boards.greenhouse.io/perplexityai"", ""first_seen"": ""2025-08-24T18:11:26.069198"", ""last_seen"": ""2025-09-24T09:28:57.365697"", ""team"": null, ""location"": ""New York City; Palo Alto; San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/perplexityai/jobs/4705832007"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4393936007, ""location"": {""name"": ""New York City; Palo Alto; San Francisco""}, ""metadata"": null, ""id"": 4705832007, ""updated_at"": ""2025-08-19T20:35:05-04:00"", ""requisition_id"": null, ""title"": ""AI Software Engineer - Evaluation Platform"", ""company_name"": ""Perplexity AI"", ""first_published"": ""2025-04-11T22:57:31-04:00""}}",
closed,greenhouse_anthropic_4628787008,2025-10-06T09:31:10.364910,"{""job_id"": ""greenhouse_anthropic_4628787008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4628787008"", ""title"": ""Research Scientist, Tokens (Multimodal)"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4628787008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-10T17:57:20.442220"", ""last_seen"": ""2025-09-25T09:28:46.141173"", ""team"": null, ""location"": ""San Francisco, CA | New York City, NY | Seattle, WA"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4628787008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4173214008, ""location"": {""name"": ""San Francisco, CA | New York City, NY | Seattle, WA""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""Hybrid (Travel-Required)"", ""value_type"": ""single_select""}], ""id"": 4628787008, ""updated_at"": ""2025-09-03T19:24:37-04:00"", ""requisition_id"": ""3492"", ""title"": ""Research Scientist, Tokens (Multimodal)"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-04-11T12:32:47-04:00""}}",
closed,ashby_openai_c1316397-25bb-4add-9e9d-0e3ea8ba929a,2025-10-06T09:31:10.365025,"{""job_id"": ""ashby_openai_c1316397-25bb-4add-9e9d-0e3ea8ba929a"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""c1316397-25bb-4add-9e9d-0e3ea8ba929a"", ""title"": ""Software Engineer, Agent Infrastructure"", ""job_url"": ""https://jobs.ashbyhq.com/openai/c1316397-25bb-4add-9e9d-0e3ea8ba929a"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.475569"", ""last_seen"": ""2025-10-03T09:27:01.978105"", ""team"": ""Scaling"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""c1316397-25bb-4add-9e9d-0e3ea8ba929a"", ""title"": ""Software Engineer, Agent Infrastructure"", ""updatedAt"": ""2025-07-30T07:56:37.813Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""7cba3ac0-2b6e-4d52-ad38-e39a5f61c73f"", ""departmentName"": ""Scaling"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""316350fa-bde7-4e5f-ad4d-819a5e86ce01"", ""jobRequisitionId"": null, ""teamId"": ""7cba3ac0-2b6e-4d52-ad38-e39a5f61c73f"", ""teamName"": ""Scaling"", ""publishedDate"": ""2025-05-30"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$255K  $405K  Offers Equity"", ""userRoles"": []}}",
closed,greenhouse_deepmind_6923549,2025-10-06T09:31:10.365132,"{""job_id"": ""greenhouse_deepmind_6923549"", ""source"": ""greenhouse"", ""company_name"": ""DeepMind"", ""external_id"": ""6923549"", ""title"": ""Program Manager, Central Programs"", ""job_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/6923549"", ""source_url"": ""https://boards.greenhouse.io/deepmind"", ""first_seen"": ""2025-08-24T18:11:26.062174"", ""last_seen"": ""2025-09-12T09:26:58.198200"", ""team"": null, ""location"": ""Mountain View, California, US"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/6923549"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 3157093, ""location"": {""name"": ""Mountain View, California, US""}, ""metadata"": [{""id"": 90484, ""name"": ""Website Grouping"", ""value"": ""Operations"", ""value_type"": ""single_select""}], ""id"": 6923549, ""updated_at"": ""2025-09-08T05:50:44-04:00"", ""requisition_id"": ""1673"", ""title"": ""Program Manager, Central Programs"", ""company_name"": ""DeepMind"", ""first_published"": ""2025-05-28T18:55:09-04:00""}}",
closed,greenhouse_anthropic_4740637008,2025-10-06T09:31:10.365239,"{""job_id"": ""greenhouse_anthropic_4740637008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4740637008"", ""title"": ""Technical Threat Investigator, Safeguards (CBRN)"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4740637008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-10T17:57:20.450692"", ""last_seen"": ""2025-09-23T09:29:09.009030"", ""team"": null, ""location"": ""Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4740637008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4265261008, ""location"": {""name"": ""Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""Remote"", ""value_type"": ""single_select""}], ""id"": 4740637008, ""updated_at"": ""2025-09-03T19:24:37-04:00"", ""requisition_id"": ""3911"", ""title"": ""Technical Threat Investigator, Safeguards (CBRN)"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-05-29T15:49:52-04:00""}}",
closed,greenhouse_inflectionai_4578238006,2025-10-06T09:31:10.365350,"{""job_id"": ""greenhouse_inflectionai_4578238006"", ""source"": ""greenhouse"", ""company_name"": ""Inflection AI"", ""external_id"": ""4578238006"", ""title"": ""Member of Technical Staff \u2013 Inference"", ""job_url"": ""https://boards.greenhouse.io/inflectionai/jobs/4578238006?gh_jid=4578238006"", ""source_url"": ""https://boards.greenhouse.io/inflectionai"", ""first_seen"": ""2025-08-24T18:11:26.063177"", ""last_seen"": ""2025-09-29T09:31:35.482776"", ""team"": null, ""location"": ""Palo Alto, CA"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://boards.greenhouse.io/inflectionai/jobs/4578238006?gh_jid=4578238006"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4500670006, ""location"": {""name"": ""Palo Alto, CA""}, ""metadata"": null, ""id"": 4578238006, ""updated_at"": ""2025-07-09T15:19:42-04:00"", ""requisition_id"": ""75"", ""title"": ""Member of Technical Staff \u2013 Inference"", ""company_name"": ""Inflection AI"", ""first_published"": ""2025-06-23T18:05:56-04:00""}}",
closed,ashby_openai_1faee5e7-3b2f-4d8c-9a6f-ff0f2a4a42a7,2025-10-06T09:31:10.365463,"{""job_id"": ""ashby_openai_1faee5e7-3b2f-4d8c-9a6f-ff0f2a4a42a7"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""1faee5e7-3b2f-4d8c-9a6f-ff0f2a4a42a7"", ""title"": ""Software Engineer, Reliability"", ""job_url"": ""https://jobs.ashbyhq.com/openai/1faee5e7-3b2f-4d8c-9a6f-ff0f2a4a42a7"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.496645"", ""last_seen"": ""2025-09-26T09:28:46.529663"", ""team"": ""Applied AI Infrastructure"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""1faee5e7-3b2f-4d8c-9a6f-ff0f2a4a42a7"", ""title"": ""Software Engineer, Reliability "", ""updatedAt"": ""2025-08-04T16:41:03.622Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""e1e973fe-6f0a-475f-9361-a9b6c095d869"", ""departmentName"": ""Applied AI"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""26dbf386-7f94-4147-ad27-5551936d281a"", ""jobRequisitionId"": null, ""teamId"": ""ab2b9da4-24a4-47df-8bed-1ed5a39c7036"", ""teamName"": ""Applied AI Infrastructure"", ""publishedDate"": ""2025-08-04"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$255K  $490K  Offers Equity"", ""userRoles"": []}}",
closed,greenhouse_deepmind_7087309,2025-10-06T09:31:10.365568,"{""job_id"": ""greenhouse_deepmind_7087309"", ""source"": ""greenhouse"", ""company_name"": ""DeepMind"", ""external_id"": ""7087309"", ""title"": ""Research Engineer/Scientist, Training Algorithms"", ""job_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7087309"", ""source_url"": ""https://boards.greenhouse.io/deepmind"", ""first_seen"": ""2025-08-24T18:11:26.062174"", ""last_seen"": ""2025-09-18T09:27:58.364023"", ""team"": null, ""location"": ""Mountain View, California, US"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7087309"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 3197432, ""location"": {""name"": ""Mountain View, California, US""}, ""metadata"": [{""id"": 90484, ""name"": ""Website Grouping"", ""value"": ""Research"", ""value_type"": ""single_select""}], ""id"": 7087309, ""updated_at"": ""2025-09-08T05:50:44-04:00"", ""requisition_id"": ""1857"", ""title"": ""Research Engineer/Scientist, Training Algorithms"", ""company_name"": ""DeepMind"", ""first_published"": ""2025-07-18T15:14:43-04:00""}}",
